id,code,ep_next,ep_this,first_name,points_per_game,second_name,squad_number,total_points,web_name,team_join_date,birth_date,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,points_per_game_rank,starts_per_90,clean_sheets_per_90,position,team_name,team_short_name
321,246301,1.9,,Jorge,1.1,Cuenca Barreno,,9,J.Cuenca,2024-08-03,1999-11-17,349,0,0,0,8,0,0,0,0,0,0,0,38,81.2,2.3,4.0,8.6,0,4,0.02,0.01,0.03,8.99,313,357,335,335,,,,0.01,0.0,0.0,0.01,2.32,2.06,333,1.03,0.0,DEF,Fulham,FUL
322,167074,1.9,,Kenny,2.2,Tete,,49,Tete,2020-09-10,1995-10-09,1773,0,2,3,26,0,0,0,5,0,0,0,207,381.2,192.2,158.0,73.1,0,21,1.37,0.65,2.02,25.5,167,179,177,190,,,,0.07,0.0,0.03,0.1,1.29,1.32,215,1.07,0.15,DEF,Fulham,FUL
323,591385,1.0,,Samuel,0.0,Amissah,,0,Amissah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,481,472,449,481,,,,0.0,0.0,0.0,0.0,0.0,0.0,484,0.0,0.0,DEF,Fulham,FUL
324,153133,2.2,,Alex,4.1,Iwobi,,156,Iwobi,2023-09-01,1996-05-03,2981,9,6,6,45,0,0,0,1,0,0,16,704,806.8,922.4,699.0,243.0,0,35,4.33,6.9,11.23,38.06,27,11,36,11,,,,0.13,0.0,0.21,0.34,1.15,1.36,37,1.06,0.18,MID,Fulham,FUL
325,209289,2.1,,Emile,3.4,Smith Rowe,,114,Smith Rowe,2024-08-02,2000-07-28,2036,6,3,7,28,0,0,0,3,0,0,15,449,433.8,422.3,386.0,124.4,0,25,4.45,2.04,6.49,25.35,143,86,82,98,,,,0.2,0.0,0.09,0.29,1.12,1.24,103,1.11,0.31,MID,Fulham,FUL
326,159533,2.0,,Adama,2.6,Traoré Diarra,,95,Adama,2023-08-12,1996-01-25,1756,2,8,3,28,0,0,0,3,0,0,8,384,385.4,632.1,426.0,144.6,0,18,4.11,4.61,8.72,25.17,165,44,72,77,,,,0.21,0.0,0.24,0.45,1.29,1.44,174,0.92,0.15,MID,Fulham,FUL
327,156689,2.0,,Andreas,2.5,Hoelgebaum Pereira,,81,Andreas,2022-07-11,1996-01-01,2004,2,6,5,32,0,0,1,8,0,0,2,355,326.6,868.3,300.0,149.0,0,25,4.24,4.63,8.87,27.35,195,12,102,73,1.0,1.0,2.0,0.19,0.0,0.21,0.4,1.23,1.44,186,1.12,0.22,MID,Fulham,FUL
328,184349,2.0,,Ryan,3.6,Sessegnon,,57,Sessegnon,2024-07-26,2000-05-18,574,4,2,1,10,0,0,0,1,0,0,5,137,284.0,158.8,227.0,67.1,0,7,1.64,1.12,2.76,8.2,206,200,131,204,,,,0.26,0.0,0.18,0.44,1.29,1.57,75,1.1,0.16,MID,Fulham,FUL
329,153682,2.0,,Harry,3.1,Wilson,,78,Wilson,2021-07-24,1997-03-22,1148,6,2,2,21,0,0,0,2,0,0,6,329,334.6,310.2,440.0,107.8,0,12,4.19,1.17,5.36,16.22,192,119,69,122,3.0,3.0,,0.33,0.0,0.09,0.42,1.27,1.65,128,0.94,0.16,MID,Fulham,FUL
330,207189,1.5,,Sander,1.7,Berge,,53,Berge,2024-08-22,1998-02-14,2221,0,0,4,35,0,0,0,6,0,0,2,334,314.4,285.7,51.0,65.1,0,26,0.45,0.63,1.08,30.81,199,127,262,207,,,,0.02,0.0,0.03,0.05,1.25,1.42,283,1.05,0.16,MID,Fulham,FUL
331,76357,1.5,,Tom,1.3,Cairney,,33,Cairney,2015-07-07,1991-01-20,610,2,0,1,12,0,0,0,3,1,0,0,192,163.8,213.8,94.0,47.2,0,3,0.73,1.14,1.87,9.59,270,164,227,245,,2.0,,0.11,0.0,0.17,0.28,1.41,1.77,322,0.44,0.15,MID,Fulham,FUL
332,212314,1.5,,Saša,1.9,Lukić,,56,Lukić,2023-01-31,1996-08-13,2348,0,2,4,37,0,0,0,12,0,0,1,354,335.6,455.1,119.0,91.0,0,28,1.16,1.4,2.56,33.02,190,78,205,144,4.0,,,0.04,0.0,0.05,0.09,1.27,1.42,258,1.07,0.15,MID,Fulham,FUL
333,573062,1.0,,Martial,1.0,Godo,,2,Godo,2022-08-22,2003-03-14,21,0,0,0,0,0,0,0,0,0,0,0,4,3.4,12.0,14.0,3.0,0,0,0.0,0.07,0.07,0.15,379,337,313,359,,,,0.0,0.0,0.3,0.3,0.64,0.0,361,0.0,0.0,MID,Fulham,FUL
334,515024,0.0,,Luke,0.0,Harris,,0,Harris,2022-08-05,2005-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,545,541,523,545,,,,0.0,0.0,0.0,0.0,0.0,0.0,547,0.0,0.0,MID,Fulham,FUL
335,577725,1.0,,Josh,1.2,King,,10,King,2024-02-02,2007-01-03,126,0,0,1,0,0,0,0,0,0,0,0,30,26.2,45.7,38.0,11.2,0,1,0.28,0.67,0.95,0.74,347,283,274,325,,,,0.2,0.0,0.48,0.68,0.53,0.0,327,0.71,0.71,MID,Fulham,FUL
336,153366,1.0,,Harrison,0.8,Reed,,10,Reed,2020-08-30,1995-01-27,100,0,0,0,3,0,0,0,2,0,0,0,36,18.6,20.6,33.0,7.1,0,0,0.23,0.09,0.32,4.62,354,321,279,345,,,,0.21,0.0,0.08,0.29,4.16,2.7,385,0.0,0.0,MID,Fulham,FUL
337,102057,2.2,,Raúl,3.9,Jiménez Rodríguez,,147,Raúl,2023-07-25,1991-05-05,2486,12,3,7,37,0,0,0,4,0,0,26,539,612.8,372.2,1018.0,199.7,0,30,11.97,2.07,14.04,33.49,83,97,10,31,,4.0,1.0,0.43,0.0,0.07,0.5,1.21,1.34,52,1.09,0.25,FWD,Fulham,FUL
338,244042,1.7,,Rodrigo,2.8,Muniz Carvalho,,86,Muniz,2021-08-20,2001-05-04,943,8,1,2,17,0,0,0,1,0,0,14,349,352.4,95.3,508.0,95.4,0,8,5.91,0.2,6.11,15.28,179,241,59,136,,,,0.56,0.0,0.02,0.58,1.46,1.62,160,0.76,0.19,FWD,Fulham,FUL
664,86873,1.0,,Benjamin,0.0,Lecomte,,0,Lecomte,2025-07-26,1991-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,397,386,352,397,,,,0.0,0.0,0.0,0.0,0.0,0.0,401,0.0,0.0,GKP,Fulham,FUL
339,437495,1.8,,Illan,0.0,Meslier,,0,Meslier,2020-07-27,2000-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,506,502,482,506,,,,0.0,0.0,0.0,0.0,0.0,0.0,509,0.0,0.0,GKP,Leeds,LEE
340,97846,0.5,,Alex,0.0,Cairns,,0,Cairns,2024-07-08,1993-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,398,387,353,398,,,,0.0,0.0,0.0,0.0,0.0,0.0,402,0.0,0.0,GKP,Leeds,LEE
341,59735,0.5,,Karl,0.0,Darlow,,0,Darlow,2023-07-29,1990-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,393,380,346,393,,,,0.0,0.0,0.0,0.0,0.0,0.0,397,0.0,0.0,GKP,Leeds,LEE
342,226182,1.4,,Jayden,0.0,Bogle,,0,Bogle,2024-07-20,2000-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,502,497,476,502,,,,0.0,0.0,0.0,0.0,0.0,0.0,505,0.0,0.0,DEF,Leeds,LEE
343,222694,1.4,,Pascal,0.0,Struijk,,0,Struijk,2018-04-12,1999-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,500,495,474,500,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503,0.0,0.0,DEF,Leeds,LEE
344,434752,0.0,,Jaka,0.0,Bijol,,0,Bijol,2025-06-23,1999-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,423,413,381,423,,,,0.0,0.0,0.0,0.0,0.0,0.0,426,0.0,0.0,DEF,Leeds,LEE
345,437738,0.5,,Sebastiaan,0.0,Bornauw,,0,Bornauw,2025-07-01,1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,424,414,382,424,,,,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,DEF,Leeds,LEE
346,113564,0.5,,Sam,0.0,Byram,,0,Byram,2023-08-05,1993-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,400,389,355,400,,,,0.0,0.0,0.0,0.0,0.0,0.0,404,0.0,0.0,DEF,Leeds,LEE
347,243526,0.5,,Gabriel,0.0,Gudmundsson,,0,Gudmundsson,2025-07-08,1999-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,419,409,377,419,,,,0.0,0.0,0.0,0.0,0.0,0.0,422,0.0,0.0,DEF,Leeds,LEE
348,214225,0.5,,Joe,0.0,Rodon,,0,Rodon,2024-07-02,1997-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,410,399,366,410,,,,0.0,0.0,0.0,0.0,0.0,0.0,413,0.0,0.0,DEF,Leeds,LEE
349,492368,0.5,,Isaac,0.0,Schmidt,,0,Schmidt,2024-08-30,1999-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,451,441,411,451,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,DEF,Leeds,LEE
350,427637,1.5,,Brenden,0.0,Aaronson,,0,Aaronson,2022-07-01,2000-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,645,645,642,645,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,645,0.0,0.0,MID,Leeds,LEE
351,492859,1.5,,Wilfried,0.0,Gnonto,,0,Gnonto,2022-09-01,2003-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,653,653,651,653,,,,0.0,0.0,0.0,0.0,0.0,0.0,653,0.0,0.0,MID,Leeds,LEE
352,221399,1.5,,Jack,2.4,Harrison,,81,Harrison,2021-07-02,1996-11-20,2068,1,3,7,27,0,0,0,0,0,0,4,291,277.0,527.7,288.0,108.6,0,24,3.54,3.12,6.66,31.23,211,64,106,120,,,,0.15,0.0,0.14,0.29,1.36,1.18,198,1.04,0.3,MID,Leeds,LEE
353,200617,1.5,,Daniel,0.0,James,,0,James,2021-08-31,1997-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,641,641,638,641,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,641,0.0,0.0,MID,Leeds,LEE
354,199598,1.0,,Ethan,0.0,Ampadu,,0,Ampadu,2023-07-19,2000-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,601,599,588,601,,,,0.0,0.0,0.0,0.0,0.0,0.0,602,0.0,0.0,MID,Leeds,LEE
355,248937,1.0,,Sam,0.0,Greenwood,,0,Greenwood,2021-01-09,2002-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,607,605,596,607,,,,0.0,0.0,0.0,0.0,0.0,0.0,608,0.0,0.0,MID,Leeds,LEE
356,486520,1.0,,Ilia,0.0,Gruev,,0,Gruev,2023-08-31,2000-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,622,621,614,622,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,622,0.0,0.0,MID,Leeds,LEE
357,433952,1.0,,Largie,0.0,Ramazani,,0,Ramazani,2024-08-22,2001-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,612,609,601,612,,,,0.0,0.0,0.0,0.0,0.0,0.0,612,0.0,0.0,MID,Leeds,LEE
358,248056,1.0,,Tanaka,0.0,Ao,,0,Tanaka,2024-08-30,1998-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,606,604,595,606,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,0.0,0.0,MID,Leeds,LEE
359,536119,0.5,,Charlie,0.0,Crew,,0,Crew,2024-03-28,2006-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,553,549,532,553,,,,0.0,0.0,0.0,0.0,0.0,0.0,555,0.0,0.0,MID,Leeds,LEE
360,462635,0.5,,Joe,0.0,Gelhardt,,0,Gelhardt,2021-02-07,2002-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,521,517,497,521,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,0.0,0.0,MID,Leeds,LEE
361,470294,0.5,,Darko,0.0,Gyabi,,0,Gyabi,2022-07-04,2004-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,524,520,500,524,,,,0.0,0.0,0.0,0.0,0.0,0.0,527,0.0,0.0,MID,Leeds,LEE
362,235826,1.2,,Joël,0.0,Piroe,,0,Piroe,2023-08-24,1999-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,644,644,641,644,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,644,0.0,0.0,FWD,Leeds,LEE
363,106617,0.9,,Patrick,0.0,Bamford,,0,Bamford,2018-07-31,1993-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,596,593,582,596,,,,0.0,0.0,0.0,0.0,0.0,0.0,597,0.0,0.0,FWD,Leeds,LEE
364,565297,0.9,,Mateo,0.0,Joseph Fernández-Regatillo,,0,Mateo Joseph,2022-11-04,2003-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,630,629,622,630,,,,0.0,0.0,0.0,0.0,0.0,0.0,630,0.0,0.0,FWD,Leeds,LEE
365,174594,0.9,,Lukas,0.0,Nmecha,,0,Nmecha,2025-07-01,1998-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,600,597,586,600,,,,0.0,0.0,0.0,0.0,0.0,0.0,601,0.0,0.0,FWD,Leeds,LEE
493,180135,1.0,,Sean,1.4,Longstaff,,34,Longstaff,2025-07-18,1997-10-30,783,0,1,2,11,0,0,0,2,0,0,0,131,117.2,78.4,76.0,27.3,0,8,0.6,0.22,0.82,11.32,293,253,241,288,,,,0.07,0.0,0.03,0.1,1.3,1.26,316,0.92,0.23,MID,Leeds,LEE
660,466525,1.0,,Anton,0.0,Stach,,0,Stach,2025-07-22,1998-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,619,617,610,619,,,,0.0,0.0,0.0,0.0,0.0,0.0,619,0.0,0.0,MID,Leeds,LEE
665,201595,1.8,,Lucas Estella,0.0,Perri,,0,Perri,2025-07-26,1997-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,495,490,469,495,,,,0.0,0.0,0.0,0.0,0.0,0.0,498,0.0,0.0,GKP,Leeds,LEE
366,116535,5.0,,Alisson,4.0,Becker,,112,A.Becker,2018-07-19,1992-10-02,2508,0,0,10,29,0,0,0,0,0,78,9,451,628.8,13.0,0.0,64.0,0,28,0.0,0.2,0.2,27.1,72,333,632,211,,,,0.0,2.8,0.01,0.01,0.97,1.04,41,1.0,0.36,GKP,Liverpool,LIV
367,449027,3.3,,Giorgi,0.0,Mamardashvili,,0,Mamardashvili,2024-08-27,2000-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,513,509,489,513,,,,0.0,0.0,0.0,0.0,0.0,0.0,516,0.0,0.0,GKP,Liverpool,LIV
368,586268,2.0,,Ármin,0.0,Pécsi,,0,Pécsi,2025-06-07,2005-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,476,467,443,476,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,GKP,Liverpool,LIV
369,155503,2.0,,Freddie,0.0,Woodman,,0,Woodman,2025-07-01,1997-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,404,393,359,404,,,,0.0,0.0,0.0,0.0,0.0,0.0,407,0.0,0.0,GKP,Liverpool,LIV
370,216094,5.0,,Jeremie,0.0,Frimpong,,0,Frimpong,2025-06-01,2000-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,661,661,660,661,,,,0.0,0.0,0.0,0.0,0.0,0.0,661,0.0,0.0,DEF,Liverpool,LIV
371,544877,5.0,,Milos,3.5,Kerkez,,134,Kerkez,2025-06-26,2003-11-07,3336,2,6,9,45,0,0,0,4,0,0,10,550,694.0,642.0,238.0,157.3,0,38,0.6,2.57,3.17,48.69,51,42,124,64,,,,0.02,0.0,0.07,0.09,1.31,1.21,90,1.03,0.24,DEF,Liverpool,LIV
372,122798,5.0,,Andrew,2.8,Robertson,,91,Robertson,2017-07-21,1994-03-11,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182.0,124.4,0,29,1.12,4.27,5.39,26.9,159,38,165,97,4.0,,,0.04,0.0,0.16,0.2,0.98,1.16,162,1.05,0.36,DEF,Liverpool,LIV
373,97032,5.0,,Virgil,3.9,van Dijk,,143,Virgil,2018-01-01,1991-07-08,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299.0,143.7,0,37,2.22,0.98,3.2,36.13,12,170,104,79,,3.0,,0.06,0.0,0.03,0.09,0.98,1.03,51,1.0,0.38,DEF,Liverpool,LIV
374,204716,4.3,,Ibrahima,3.4,Konaté,,106,Konaté,2021-07-01,1999-05-25,2561,1,2,11,28,0,0,0,5,0,0,4,487,578.0,161.4,133.0,87.6,0,30,1.8,0.91,2.71,26.67,98,198,193,150,,,,0.06,0.0,0.03,0.09,0.94,0.98,99,1.05,0.39,DEF,Liverpool,LIV
375,492777,3.6,,Conor,2.2,Bradley,,41,Bradley,2023-09-25,2003-07-09,744,0,2,3,10,0,0,0,4,0,0,3,160,156.2,110.5,162.0,42.8,0,7,0.7,1.43,2.13,12.4,276,229,175,254,,,,0.08,0.0,0.17,0.25,1.5,1.21,223,0.85,0.36,DEF,Liverpool,LIV
376,171287,3.6,,Joe,1.6,Gomez,,14,Gomez,2015-06-20,1997-05-23,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,0,6,0.33,0.09,0.42,5.38,289,293,255,299,,,,0.06,0.0,0.02,0.08,0.94,1.39,291,1.04,0.17,DEF,Liverpool,LIV
377,214285,3.6,,Konstantinos,2.4,Tsimikas,,43,Tsimikas,2020-08-10,1996-05-12,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60.0,52.5,0,9,0.39,2.32,2.71,9.03,249,141,252,234,3.0,,,0.04,0.0,0.25,0.29,0.98,0.87,191,0.98,0.43,DEF,Liverpool,LIV
378,611926,2.0,,Amara,0.0,Nallo,,0,Nallo,2024-02-27,2006-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,483,474,451,483,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,0.0,0.0,DEF,Liverpool,LIV
379,219937,2.0,,Rhys,0.0,Williams,,0,R.Williams,2020-09-23,2001-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,411,401,368,411,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,0.0,0.0,DEF,Liverpool,LIV
380,489580,2.0,,Calvin,0.0,Ramsay,,0,Ramsay,2022-06-19,2003-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,448,438,408,448,,,,0.0,0.0,0.0,0.0,0.0,0.0,451,0.0,0.0,DEF,Liverpool,LIV
381,118748,5.0,,Mohamed,9.1,Salah,,344,M.Salah,2017-07-01,1992-06-15,3374,29,18,15,40,0,0,0,1,0,0,55,1133,1577.0,1199.2,1985.0,476.0,0,38,24.7,8.99,33.69,37.83,1,3,1,1,,4.0,1.0,0.66,0.0,0.24,0.9,1.01,1.07,1,1.01,0.4,MID,Liverpool,LIV
382,494595,3.7,,Florian,0.0,Wirtz,,0,Wirtz,2025-06-20,2003-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,668,668,668,668,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,0.0,0.0,MID,Liverpool,LIV
383,244731,0.0,,Luis,5.1,Díaz Marulanda,,183,Luis Díaz,2022-01-30,1997-01-13,2393,13,7,15,21,0,0,0,2,0,0,21,634,770.8,748.0,946.0,246.4,0,28,11.9,4.34,16.24,24.44,33,26,14,10,,,,0.45,0.0,0.16,0.61,0.92,0.79,10,1.05,0.56,MID,Liverpool,LIV
384,243298,3.5,,Cody,3.6,Gakpo,,127,Gakpo,2023-01-01,1999-05-07,1921,10,5,5,25,0,0,0,5,0,0,22,572,597.0,517.7,686.0,180.3,0,23,7.12,3.76,10.87,21.51,91,66,39,51,,,2.0,0.33,0.0,0.18,0.51,1.01,1.17,83,1.08,0.23,MID,Liverpool,LIV
385,223541,3.2,,Federico,1.2,Chiesa,,7,Chiesa,2024-08-29,1997-10-25,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36.0,6.7,0,1,0.34,0.15,0.49,2.8,364,318,276,348,,,,0.3,0.0,0.13,0.43,2.45,2.62,331,0.87,0.0,MID,Liverpool,LIV
386,243016,3.2,,Alexis,3.5,Mac Allister,,122,Mac Allister,2023-06-14,1998-12-24,2597,5,6,14,24,0,0,0,6,0,0,8,578,653.4,731.3,357.0,174.1,0,30,2.89,5.57,8.46,24.21,64,29,87,57,1.0,5.0,3.0,0.1,0.0,0.19,0.29,0.84,0.83,91,1.04,0.49,MID,Liverpool,LIV
387,424876,3.2,,Dominik,4.0,Szoboszlai,,143,Szoboszlai,2023-07-02,2000-10-25,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601.0,198.1,0,29,6.94,6.06,13.0,26.78,92,19,49,33,5.0,2.0,,0.25,0.0,0.22,0.47,0.97,1.05,42,1.05,0.43,MID,Liverpool,LIV
388,206915,3.0,,Curtis,2.6,Jones,,87,C.Jones,2018-04-06,2001-01-30,1702,3,5,6,27,0,0,0,1,1,0,4,396,397.2,343.7,400.0,113.6,0,19,4.34,1.46,5.8,23.35,158,104,79,115,,,,0.23,0.0,0.08,0.31,1.23,1.43,175,1.0,0.32,MID,Liverpool,LIV
389,444884,3.0,,Harvey,1.8,Elliott,,33,Elliott,2019-07-28,2003-04-04,359,1,2,0,6,0,0,0,1,0,0,3,120,118.6,145.8,143.0,40.4,0,2,1.78,0.64,2.42,6.14,292,207,187,256,,,,0.45,0.0,0.16,0.61,1.54,1.5,275,0.5,0.0,MID,Liverpool,LIV
390,441266,0.0,,Ryan,2.5,Gravenberch,,92,Gravenberch,2023-09-01,2002-05-16,3160,0,4,14,35,0,0,0,5,1,0,1,568,550.6,473.9,121.0,114.7,0,37,1.13,3.5,4.63,33.06,105,74,204,114,,,,0.03,0.0,0.1,0.13,0.94,1.0,188,1.05,0.4,MID,Liverpool,LIV
391,496208,2.5,,Ben,0.0,Doak,,0,Doak,2022-11-08,2005-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,626,625,618,626,,,,0.0,0.0,0.0,0.0,0.0,0.0,626,0.0,0.0,MID,Liverpool,LIV
392,158983,2.5,,Endo,1.1,Wataru,,21,Endo,2023-08-18,1993-02-09,259,0,0,0,5,0,0,0,0,0,0,0,82,57.6,38.2,6.0,10.0,0,1,0.0,0.09,0.09,4.25,326,296,331,332,,,,0.0,0.0,0.03,0.03,1.48,1.74,334,0.35,0.0,MID,Liverpool,LIV
393,535928,2.0,,Stefan,0.0,Bajčetić Maquieira,,0,Bajcetic,2022-07-11,2004-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,552,548,531,552,,,,0.0,0.0,0.0,0.0,0.0,0.0,554,0.0,0.0,MID,Liverpool,LIV
394,491501,2.0,,James,0.0,McConnell,,0,McConnell,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,531,527,508,531,,,,0.0,0.0,0.0,0.0,0.0,0.0,534,0.0,0.0,MID,Liverpool,LIV
395,440148,2.0,,Tyler,0.0,Morton,,0,Morton,2021-07-22,2002-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,509,505,485,509,,,,0.0,0.0,0.0,0.0,0.0,0.0,512,0.0,0.0,MID,Liverpool,LIV
396,591386,2.0,,Trey,0.0,Nyoni,,0,Nyoni,2023-11-11,2007-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,583,579,564,583,,,,0.0,0.0,0.0,0.0,0.0,0.0,584,0.0,0.0,MID,Liverpool,LIV
397,447203,3.2,,Darwin,2.2,Núñez Ribeiro,,66,Darwin,2022-06-14,1999-06-24,1113,5,3,2,21,0,0,0,8,0,0,6,244,263.8,151.6,404.0,81.2,0,8,5.76,0.51,6.27,16.85,216,202,78,166,,,,0.47,0.0,0.04,0.51,1.36,1.7,226,0.65,0.16,FWD,Liverpool,LIV
